bank_name,gvkey,iid,datadate,prccd,ajexdi,trfd,adj_close,ret,prev_adj_close
ABN AMRO Bank NV,320764,90W,2021-04-09,10.54400000,1.00000000,1.25876728,13.2724422,0.0130668716,13.2724422
ABN AMRO Bank NV,320764,90W,2021-04-12,10.63800000,1.00000000,1.25876728,13.390766325,0.0089150228,13.390766325
ABN AMRO Bank NV,320764,90W,2021-04-13,10.61600000,1.00000000,1.25876728,13.363073444,-0.002068058,13.363073444
ABN AMRO Bank NV,320764,90W,2021-04-14,10.80400000,1.00000000,1.25876728,13.599721693,0.0177091183,13.599721693
ABN AMRO Bank NV,320764,90W,2021-04-15,10.60200000,1.00000000,1.25876728,13.345450703,-0.018696779,13.345450703
ABN AMRO Bank NV,320764,90W,2021-04-16,10.68200000,1.00000000,1.25876728,13.446152085,0.0075457461,13.446152085
ABN AMRO Bank NV,320764,90W,2021-04-19,10.92800000,1.00000000,1.25876728,13.755808836,0.0230293952,13.755808836
ABN AMRO Bank NV,320764,90W,2021-04-20,10.37600000,1.00000000,1.25876728,13.060969297,-0.050512445,13.060969297
ABN AMRO Bank NV,320764,90W,2021-04-21,10.25800000,1.00000000,1.25876728,12.912434758,-0.011372398,12.912434758
ABN AMRO Bank NV,320764,90W,2021-04-22,10.12000000,1.00000000,1.25876728,12.738724874,-0.013452915,12.738724874
ABN AMRO Bank NV,320764,90W,2021-04-23,10.14400000,1.00000000,1.25876728,12.768935288,0.0023715415,12.768935288
ABN AMRO Bank NV,320764,90W,2021-04-26,10.53200000,1.00000000,1.25876728,13.257336993,0.0382492114,13.257336993
ABN AMRO Bank NV,320764,90W,2021-04-27,10.55600000,1.00000000,1.25876728,13.287547408,0.0022787695,13.287547408
ABN AMRO Bank NV,320764,90W,2021-04-28,10.66600000,1.00000000,1.25876728,13.426011808,0.0104206139,13.426011808
ABN AMRO Bank NV,320764,90W,2021-04-29,10.74400000,1.00000000,1.25876728,13.524195656,0.0073129571,13.524195656
ABN AMRO Bank NV,320764,90W,2021-04-30,10.74800000,1.00000000,1.25876728,13.529230725,0.0003723008,13.529230725
ABN AMRO Bank NV,320764,90W,2021-05-03,10.76800000,1.00000000,1.25876728,13.554406071,0.0018608113,13.554406071
ABN AMRO Bank NV,320764,90W,2021-05-04,10.62200000,1.00000000,1.25876728,13.370626048,-0.013558692,13.370626048
ABN AMRO Bank NV,320764,90W,2021-05-05,10.82000000,1.00000000,1.25876728,13.61986197,0.0186405573,13.61986197
ABN AMRO Bank NV,320764,90W,2021-05-06,10.86600000,1.00000000,1.25876728,13.677765264,0.0042513863,13.677765264
ABN AMRO Bank NV,320764,90W,2021-05-07,10.94400000,1.00000000,1.25876728,13.775949112,0.0071783545,13.775949112
ABN AMRO Bank NV,320764,90W,2021-05-10,11.16800000,1.00000000,1.25876728,14.057912983,0.0204678363,14.057912983
ABN AMRO Bank NV,320764,90W,2021-05-11,10.99000000,1.00000000,1.25876728,13.833852407,-0.015938395,13.833852407
ABN AMRO Bank NV,320764,90W,2021-05-12,10.34800000,1.00000000,1.25876728,13.025723813,-0.058416742,13.025723813
ABN AMRO Bank NV,320764,90W,2021-05-13,10.39600000,1.00000000,1.25876728,13.086144643,0.0046385775,13.086144643
ABN AMRO Bank NV,320764,90W,2021-05-14,10.71200000,1.00000000,1.25876728,13.483915103,0.0303963063,13.483915103
ABN AMRO Bank NV,320764,90W,2021-05-17,10.64000000,1.00000000,1.25876728,13.393283859,-0.006721434,13.393283859
ABN AMRO Bank NV,320764,90W,2021-05-18,10.79000000,1.00000000,1.25876728,13.582098951,0.0140977444,13.582098951
ABN AMRO Bank NV,320764,90W,2021-05-19,10.72400000,1.00000000,1.25876728,13.499020311,-0.006116775,13.499020311
ABN AMRO Bank NV,320764,90W,2021-05-20,10.68000000,1.00000000,1.25876728,13.44363455,-0.004102947,13.44363455
ABN AMRO Bank NV,320764,90W,2021-05-21,10.79200000,1.00000000,1.25876728,13.584616486,0.0104868914,13.584616486
ABN AMRO Bank NV,320764,90W,2021-05-24,10.77800000,1.00000000,1.25876728,13.566993744,-0.001297257,13.566993744
ABN AMRO Bank NV,320764,90W,2021-05-25,10.89400000,1.00000000,1.25876728,13.713010748,0.0107626647,13.713010748
ABN AMRO Bank NV,320764,90W,2021-05-26,10.64400000,1.00000000,1.25876728,13.398318928,-0.022948412,13.398318928
ABN AMRO Bank NV,320764,90W,2021-05-27,10.90200000,1.00000000,1.25876728,13.723080887,0.0242390079,13.723080887
ABN AMRO Bank NV,320764,90W,2021-05-28,10.96400000,1.00000000,1.25876728,13.801124458,0.0056870299,13.801124458
ABN AMRO Bank NV,320764,90W,2021-05-31,10.92000000,1.00000000,1.25876728,13.745738698,-0.004013134,13.745738698
ABN AMRO Bank NV,320764,90W,2021-06-01,11.14200000,1.00000000,1.25876728,14.025185034,0.0203296703,14.025185034
ABN AMRO Bank NV,320764,90W,2021-06-02,11.23400000,1.00000000,1.25876728,14.140991624,0.0082570454,14.140991624
ABN AMRO Bank NV,320764,90W,2021-06-03,11.29200000,1.00000000,1.25876728,14.214000126,0.0051628983,14.214000126
ABN AMRO Bank NV,320764,90W,2021-06-04,11.09600000,1.00000000,1.25876728,13.967281739,-0.017357421,13.967281739
ABN AMRO Bank NV,320764,90W,2021-06-07,11.12000000,1.00000000,1.25876728,13.997492154,0.0021629416,13.997492154
ABN AMRO Bank NV,320764,90W,2021-06-08,10.96600000,1.00000000,1.25876728,13.803641992,-0.013848921,13.803641992
ABN AMRO Bank NV,320764,90W,2021-06-09,10.75400000,1.00000000,1.25876728,13.536783329,-0.019332482,13.536783329
ABN AMRO Bank NV,320764,90W,2021-06-10,10.68000000,1.00000000,1.25876728,13.44363455,-0.00688116,13.44363455
ABN AMRO Bank NV,320764,90W,2021-06-11,10.68200000,1.00000000,1.25876728,13.446152085,0.0001872659,13.446152085
ABN AMRO Bank NV,320764,90W,2021-06-14,10.71800000,1.00000000,1.25876728,13.491467707,0.0033701554,13.491467707
ABN AMRO Bank NV,320764,90W,2021-06-15,10.67000000,1.00000000,1.25876728,13.431046878,-0.004478447,13.431046878
ABN AMRO Bank NV,320764,90W,2021-06-16,10.63800000,1.00000000,1.25876728,13.390766325,-0.002999063,13.390766325
ABN AMRO Bank NV,320764,90W,2021-06-17,10.60400000,1.00000000,1.25876728,13.347968237,-0.003196089,13.347968237
ABN AMRO Bank NV,320764,90W,2021-06-18,10.37800000,1.00000000,1.25876728,13.063486832,-0.021312712,13.063486832
ABN AMRO Bank NV,320764,90W,2021-06-21,10.40400000,1.00000000,1.25876728,13.096214781,0.0025052997,13.096214781
ABN AMRO Bank NV,320764,90W,2021-06-22,10.35200000,1.00000000,1.25876728,13.030758883,-0.004998078,13.030758883
ABN AMRO Bank NV,320764,90W,2021-06-23,10.42000000,1.00000000,1.25876728,13.116355058,0.006568779,13.116355058
ABN AMRO Bank NV,320764,90W,2021-06-24,10.55600000,1.00000000,1.25876728,13.287547408,0.0130518234,13.287547408
ABN AMRO Bank NV,320764,90W,2021-06-25,10.72200000,1.00000000,1.25876728,13.496502776,0.0157256537,13.496502776
ABN AMRO Bank NV,320764,90W,2021-06-28,10.22000000,1.00000000,1.25876728,12.864601602,-0.046819623,12.864601602
ABN AMRO Bank NV,320764,90W,2021-06-29,10.24400000,1.00000000,1.25876728,12.894812016,0.0023483366,12.894812016
ABN AMRO Bank NV,320764,90W,2021-06-30,10.19200000,1.00000000,1.25876728,12.829356118,-0.005076142,12.829356118
ABN AMRO Bank NV,320764,90W,2021-07-01,10.38600000,1.00000000,1.25876728,13.07355697,0.0190345369,13.07355697
ABN AMRO Bank NV,320764,90W,2021-07-02,10.21000000,1.00000000,1.25876728,12.852013929,-0.016945889,12.852013929
ABN AMRO Bank NV,320764,90W,2021-07-05,10.41200000,1.00000000,1.25876728,13.106284919,0.019784525,13.106284919
ABN AMRO Bank NV,320764,90W,2021-07-06,10.00600000,1.00000000,1.25876728,12.595225404,-0.038993469,12.595225404
ABN AMRO Bank NV,320764,90W,2021-07-07,9.88300000,1.00000000,1.25876728,12.440397028,-0.012292624,12.440397028
ABN AMRO Bank NV,320764,90W,2021-07-08,9.71300000,1.00000000,1.25876728,12.226406591,-0.017201255,12.226406591
ABN AMRO Bank NV,320764,90W,2021-07-09,10.05000000,1.00000000,1.25876728,12.650611164,0.0346957686,12.650611164
ABN AMRO Bank NV,320764,90W,2021-07-12,10.04600000,1.00000000,1.25876728,12.645576095,-0.00039801,12.645576095
ABN AMRO Bank NV,320764,90W,2021-07-13,9.85500000,1.00000000,1.25876728,12.405151544,-0.019012542,12.405151544
ABN AMRO Bank NV,320764,90W,2021-07-14,9.88500000,1.00000000,1.25876728,12.442914563,0.00304414,12.442914563
ABN AMRO Bank NV,320764,90W,2021-07-15,9.78100000,1.00000000,1.25876728,12.312002766,-0.010520991,12.312002766
ABN AMRO Bank NV,320764,90W,2021-07-16,9.69200000,1.00000000,1.25876728,12.199972478,-0.009099274,12.199972478
ABN AMRO Bank NV,320764,90W,2021-07-19,9.30800000,1.00000000,1.25876728,11.716605842,-0.039620305,11.716605842
ABN AMRO Bank NV,320764,90W,2021-07-20,9.22700000,1.00000000,1.25876728,11.614645693,-0.008702192,11.614645693
ABN AMRO Bank NV,320764,90W,2021-07-21,9.62000000,1.00000000,1.25876728,12.109341234,0.0425923919,12.109341234
ABN AMRO Bank NV,320764,90W,2021-07-22,9.51500000,1.00000000,1.25876728,11.977170669,-0.010914761,11.977170669
ABN AMRO Bank NV,320764,90W,2021-07-23,9.59700000,1.00000000,1.25876728,12.080389586,0.0086179716,12.080389586
ABN AMRO Bank NV,320764,90W,2021-07-26,9.83000000,1.00000000,1.25876728,12.373682362,0.0242784203,12.373682362
ABN AMRO Bank NV,320764,90W,2021-07-27,9.78200000,1.00000000,1.25876728,12.313261533,-0.004883011,12.313261533
ABN AMRO Bank NV,320764,90W,2021-07-28,9.78100000,1.00000000,1.25876728,12.312002766,-0.000102229,12.312002766
ABN AMRO Bank NV,320764,90W,2021-07-29,9.97100000,1.00000000,1.25876728,12.551168549,0.0194254166,12.551168549
ABN AMRO Bank NV,320764,90W,2021-07-30,9.82300000,1.00000000,1.25876728,12.364870991,-0.014843045,12.364870991
ABN AMRO Bank NV,320764,90W,2021-08-02,9.89600000,1.00000000,1.25876728,12.456761003,0.0074315382,12.456761003
ABN AMRO Bank NV,320764,90W,2021-08-03,9.92000000,1.00000000,1.25876728,12.486971418,0.0024252223,12.486971418
ABN AMRO Bank NV,320764,90W,2021-08-04,10.00600000,1.00000000,1.25876728,12.595225404,0.0086693548,12.595225404
ABN AMRO Bank NV,320764,90W,2021-08-05,10.21000000,1.00000000,1.25876728,12.852013929,0.0203877673,12.852013929
ABN AMRO Bank NV,320764,90W,2021-08-06,10.52000000,1.00000000,1.25876728,13.242231786,0.0303623898,13.242231786
ABN AMRO Bank NV,320764,90W,2021-08-09,10.64800000,1.00000000,1.25876728,13.403353997,0.0121673004,13.403353997
ABN AMRO Bank NV,320764,90W,2021-08-10,10.65000000,1.00000000,1.25876728,13.405871532,0.0001878287,13.405871532
ABN AMRO Bank NV,320764,90W,2021-08-11,11.56600000,1.00000000,1.25876728,14.55890236,0.0860093897,14.55890236
ABN AMRO Bank NV,320764,90W,2021-08-12,11.55200000,1.00000000,1.25876728,14.541279619,-0.001210444,14.541279619
ABN AMRO Bank NV,320764,90W,2021-08-13,11.76200000,1.00000000,1.25876728,14.805620747,0.0181786704,14.805620747
ABN AMRO Bank NV,320764,90W,2021-08-16,11.67800000,1.00000000,1.25876728,14.699884296,-0.007141643,14.699884296
ABN AMRO Bank NV,320764,90W,2021-08-17,11.66000000,1.00000000,1.25876728,14.677226485,-0.00154136,14.677226485
ABN AMRO Bank NV,320764,90W,2021-08-18,11.71800000,1.00000000,1.25876728,14.750234987,0.004974271,14.750234987
ABN AMRO Bank NV,320764,90W,2021-08-19,11.56800000,1.00000000,1.25876728,14.561419895,-0.012800819,14.561419895
ABN AMRO Bank NV,320764,90W,2021-08-20,11.52000000,1.00000000,1.25876728,14.500999066,-0.004149378,14.500999066
ABN AMRO Bank NV,320764,90W,2021-08-23,11.60800000,1.00000000,1.25876728,14.611770586,0.0076388889,14.611770586
ABN AMRO Bank NV,320764,90W,2021-08-24,11.65200000,1.00000000,1.25876728,14.667156347,0.0037904893,14.667156347
ABN AMRO Bank NV,320764,90W,2021-08-25,11.77800000,1.00000000,1.25876728,14.825761024,0.0108135942,14.825761024
ABN AMRO Bank NV,320764,90W,2021-08-26,11.72800000,1.00000000,1.25876728,14.76282266,-0.004245203,14.76282266
ABN AMRO Bank NV,320764,90W,2021-08-27,11.74000000,1.00000000,1.25876728,14.777927867,0.0010231924,14.777927867
ABN AMRO Bank NV,320764,90W,2021-08-30,11.66600000,1.00000000,1.25876728,14.684779088,-0.006303237,14.684779088
ABN AMRO Bank NV,320764,90W,2021-08-31,11.82200000,1.00000000,1.25876728,14.881146784,0.0133721927,14.881146784
ABN AMRO Bank NV,320764,90W,2021-09-01,11.86200000,1.00000000,1.25876728,14.931497475,0.0033835222,14.931497475
ABN AMRO Bank NV,320764,90W,2021-09-02,11.83600000,1.00000000,1.25876728,14.898769526,-0.002191873,14.898769526
ABN AMRO Bank NV,320764,90W,2021-09-03,11.86200000,1.00000000,1.25876728,14.931497475,0.0021966881,14.931497475
ABN AMRO Bank NV,320764,90W,2021-09-06,11.83400000,1.00000000,1.25876728,14.896251992,-0.002360479,14.896251992
ABN AMRO Bank NV,320764,90W,2021-09-07,11.99000000,1.00000000,1.25876728,15.092619687,0.0131823559,15.092619687
ABN AMRO Bank NV,320764,90W,2021-09-08,11.86400000,1.00000000,1.25876728,14.93401501,-0.010508757,14.93401501
ABN AMRO Bank NV,320764,90W,2021-09-09,11.81000000,1.00000000,1.25876728,14.866041577,-0.004551585,14.866041577
ABN AMRO Bank NV,320764,90W,2021-09-10,11.75400000,1.00000000,1.25876728,14.795550609,-0.004741744,14.795550609
ABN AMRO Bank NV,320764,90W,2021-09-13,11.83200000,1.00000000,1.25876728,14.893734457,0.0066360388,14.893734457
ABN AMRO Bank NV,320764,90W,2021-09-14,11.77800000,1.00000000,1.25876728,14.825761024,-0.004563895,14.825761024
ABN AMRO Bank NV,320764,90W,2021-09-15,11.63000000,1.00000000,1.25876728,14.639463466,-0.012565801,14.639463466
ABN AMRO Bank NV,320764,90W,2021-09-16,11.63600000,1.00000000,1.25876728,14.64701607,0.0005159071,14.64701607
ABN AMRO Bank NV,320764,90W,2021-09-17,11.61800000,1.00000000,1.25876728,14.624358259,-0.001546923,14.624358259
ABN AMRO Bank NV,320764,90W,2021-09-20,11.21000000,1.00000000,1.25876728,14.110781209,-0.03511792,14.110781209
ABN AMRO Bank NV,320764,90W,2021-09-21,11.15400000,1.00000000,1.25876728,14.040290241,-0.00499554,14.040290241
ABN AMRO Bank NV,320764,90W,2021-09-22,11.44600000,1.00000000,1.25876728,14.407850287,0.0261789493,14.407850287
ABN AMRO Bank NV,320764,90W,2021-09-23,11.56600000,1.00000000,1.25876728,14.55890236,0.0104840119,14.55890236
ABN AMRO Bank NV,320764,90W,2021-09-24,11.65800000,1.00000000,1.25876728,14.67470895,0.007954349,14.67470895
ABN AMRO Bank NV,320764,90W,2021-09-27,12.09600000,1.00000000,1.25876728,15.226049019,0.0375707669,15.226049019
ABN AMRO Bank NV,320764,90W,2021-09-28,12.02000000,1.00000000,1.25876728,15.130382706,-0.006283069,15.130382706
ABN AMRO Bank NV,320764,90W,2021-09-29,12.34600000,1.00000000,1.25876728,15.540740839,0.0271214642,15.540740839
ABN AMRO Bank NV,320764,90W,2021-09-30,12.45400000,1.00000000,1.25876728,15.676687705,0.0087477726,15.676687705
ABN AMRO Bank NV,320764,90W,2021-10-01,11.62600000,1.00000000,1.33239206,15.49039009,-0.011883736,15.49039009
ABN AMRO Bank NV,320764,90W,2021-10-04,11.71600000,1.00000000,1.33239206,15.610305375,0.0077412696,15.610305375
ABN AMRO Bank NV,320764,90W,2021-10-05,12.03800000,1.00000000,1.33239206,16.039335618,0.0274837829,16.039335618
ABN AMRO Bank NV,320764,90W,2021-10-06,11.95000000,1.00000000,1.33239206,15.922085117,-0.007310184,15.922085117
ABN AMRO Bank NV,320764,90W,2021-10-07,11.87600000,1.00000000,1.33239206,15.823488105,-0.006192469,15.823488105
ABN AMRO Bank NV,320764,90W,2021-10-08,12.07600000,1.00000000,1.33239206,16.089966517,0.0168406871,16.089966517
ABN AMRO Bank NV,320764,90W,2021-10-11,12.30600000,1.00000000,1.33239206,16.39641669,0.0190460417,16.39641669
ABN AMRO Bank NV,320764,90W,2021-10-12,12.29400000,1.00000000,1.33239206,16.380427986,-0.000975134,16.380427986
ABN AMRO Bank NV,320764,90W,2021-10-13,12.18600000,1.00000000,1.33239206,16.236529643,-0.008784773,16.236529643
ABN AMRO Bank NV,320764,90W,2021-10-14,12.37000000,1.00000000,1.33239206,16.481689782,0.0150992943,16.481689782
ABN AMRO Bank NV,320764,90W,2021-10-15,12.40000000,1.00000000,1.33239206,16.521661544,0.0024252223,16.521661544
ABN AMRO Bank NV,320764,90W,2021-10-18,12.49000000,1.00000000,1.33239206,16.641576829,0.0072580645,16.641576829
ABN AMRO Bank NV,320764,90W,2021-10-19,12.60400000,1.00000000,1.33239206,16.793469524,0.0091273018,16.793469524
ABN AMRO Bank NV,320764,90W,2021-10-20,12.56200000,1.00000000,1.33239206,16.737509058,-0.003332275,16.737509058
ABN AMRO Bank NV,320764,90W,2021-10-21,12.55800000,1.00000000,1.33239206,16.732179489,-0.000318421,16.732179489
ABN AMRO Bank NV,320764,90W,2021-10-22,12.76000000,1.00000000,1.33239206,17.001322686,0.0160853639,17.001322686
ABN AMRO Bank NV,320764,90W,2021-10-25,12.90400000,1.00000000,1.33239206,17.193187142,0.0112852665,17.193187142
ABN AMRO Bank NV,320764,90W,2021-10-26,12.96800000,1.00000000,1.33239206,17.278460234,0.0049597024,17.278460234
ABN AMRO Bank NV,320764,90W,2021-10-27,12.83400000,1.00000000,1.33239206,17.099919698,-0.010333128,17.099919698
ABN AMRO Bank NV,320764,90W,2021-10-28,12.74600000,1.00000000,1.33239206,16.982669197,-0.006856787,16.982669197
ABN AMRO Bank NV,320764,90W,2021-10-29,12.72600000,1.00000000,1.33239206,16.956021356,-0.00156912,16.956021356
ABN AMRO Bank NV,320764,90W,2021-11-01,12.86600000,1.00000000,1.33239206,17.142556244,0.0110011001,17.142556244
ABN AMRO Bank NV,320764,90W,2021-11-02,12.93400000,1.00000000,1.33239206,17.233158904,0.0052852479,17.233158904
ABN AMRO Bank NV,320764,90W,2021-11-03,12.95800000,1.00000000,1.33239206,17.265136313,0.0018555745,17.265136313
ABN AMRO Bank NV,320764,90W,2021-11-04,12.77800000,1.00000000,1.33239206,17.025305743,-0.013891033,17.025305743
ABN AMRO Bank NV,320764,90W,2021-11-05,12.84000000,1.00000000,1.33239206,17.10791405,0.0048520895,17.10791405
ABN AMRO Bank NV,320764,90W,2021-11-08,12.82200000,1.00000000,1.33239206,17.083930993,-0.001401869,17.083930993
ABN AMRO Bank NV,320764,90W,2021-11-09,12.73800000,1.00000000,1.33239206,16.97201006,-0.00655124,16.97201006
ABN AMRO Bank NV,320764,90W,2021-11-10,13.00000000,1.00000000,1.33239206,17.32109678,0.0205683781,17.32109678
ABN AMRO Bank NV,320764,90W,2021-11-11,12.99600000,1.00000000,1.33239206,17.315767212,-0.000307692,17.315767212
ABN AMRO Bank NV,320764,90W,2021-11-12,12.90800000,1.00000000,1.33239206,17.19851671,-0.006771314,17.19851671
ABN AMRO Bank NV,320764,90W,2021-11-15,13.13600000,1.00000000,1.33239206,17.5023021,0.0176634645,17.5023021
ABN AMRO Bank NV,320764,90W,2021-11-16,12.96400000,1.00000000,1.33239206,17.273130666,-0.013093788,17.273130666
ABN AMRO Bank NV,320764,90W,2021-11-17,13.00200000,1.00000000,1.33239206,17.323761564,0.0029311941,17.323761564
ABN AMRO Bank NV,320764,90W,2021-11-18,12.99200000,1.00000000,1.33239206,17.310437644,-0.000769112,17.310437644
ABN AMRO Bank NV,320764,90W,2021-11-19,12.78000000,1.00000000,1.33239206,17.027970527,-0.016317734,17.027970527
ABN AMRO Bank NV,320764,90W,2021-11-22,13.01800000,1.00000000,1.33239206,17.345079837,0.0186228482,17.345079837
ABN AMRO Bank NV,320764,90W,2021-11-23,12.92600000,1.00000000,1.33239206,17.222499768,-0.007067138,17.222499768
ABN AMRO Bank NV,320764,90W,2021-11-24,13.08200000,1.00000000,1.33239206,17.430352929,0.0120686987,17.430352929
ABN AMRO Bank NV,320764,90W,2021-11-25,13.19400000,1.00000000,1.33239206,17.57958084,0.0085613821,17.57958084
ABN AMRO Bank NV,320764,90W,2021-11-26,12.43400000,1.00000000,1.33239206,16.566962874,-0.05760194,16.566962874
ABN AMRO Bank NV,320764,90W,2021-11-29,12.67200000,1.00000000,1.33239206,16.884072184,0.0191410648,16.884072184
ABN AMRO Bank NV,320764,90W,2021-11-30,12.60000000,1.00000000,1.33239206,16.788139956,-0.005681818,16.788139956
ABN AMRO Bank NV,320764,90W,2021-12-01,12.62400000,1.00000000,1.33239206,16.820117365,0.0019047619,16.820117365
ABN AMRO Bank NV,320764,90W,2021-12-02,12.65200000,1.00000000,1.33239206,16.857424343,0.0022179975,16.857424343
ABN AMRO Bank NV,320764,90W,2021-12-03,12.42200000,1.00000000,1.33239206,16.550974169,-0.018178944,16.550974169
ABN AMRO Bank NV,320764,90W,2021-12-06,12.62400000,1.00000000,1.33239206,16.820117365,0.0162614716,16.820117365
ABN AMRO Bank NV,320764,90W,2021-12-07,12.76800000,1.00000000,1.33239206,17.011981822,0.0114068441,17.011981822
ABN AMRO Bank NV,320764,90W,2021-12-08,12.70600000,1.00000000,1.33239206,16.929373514,-0.00485589,16.929373514
ABN AMRO Bank NV,320764,90W,2021-12-09,12.61600000,1.00000000,1.33239206,16.809458229,-0.007083268,16.809458229
ABN AMRO Bank NV,320764,90W,2021-12-10,12.70000000,1.00000000,1.33239206,16.921379162,0.0066582118,16.921379162
ABN AMRO Bank NV,320764,90W,2021-12-13,12.63600000,1.00000000,1.33239206,16.83610607,-0.00503937,16.83610607
ABN AMRO Bank NV,320764,90W,2021-12-14,12.86800000,1.00000000,1.33239206,17.145221028,0.0183602406,17.145221028
ABN AMRO Bank NV,320764,90W,2021-12-15,12.89600000,1.00000000,1.33239206,17.182528006,0.0021759403,17.182528006
ABN AMRO Bank NV,320764,90W,2021-12-16,12.97000000,1.00000000,1.33239206,17.281125018,0.0057382134,17.281125018
ABN AMRO Bank NV,320764,90W,2021-12-17,12.42800000,1.00000000,1.33239206,16.558968522,-0.041788743,16.558968522
ABN AMRO Bank NV,320764,90W,2021-12-20,12.15600000,1.00000000,1.33239206,16.196557881,-0.021886064,16.196557881
ABN AMRO Bank NV,320764,90W,2021-12-21,12.46400000,1.00000000,1.33239206,16.606934636,0.025337282,16.606934636
ABN AMRO Bank NV,320764,90W,2021-12-22,12.51400000,1.00000000,1.33239206,16.673554239,0.0040115533,16.673554239
ABN AMRO Bank NV,320764,90W,2021-12-23,12.62000000,1.00000000,1.33239206,16.814787797,0.008470513,16.814787797
ABN AMRO Bank NV,320764,90W,2021-12-24,12.71600000,1.00000000,1.33239206,16.942697435,0.0076069731,16.942697435
ABN AMRO Bank NV,320764,90W,2021-12-27,12.77800000,1.00000000,1.33239206,17.025305743,0.0048757471,17.025305743
ABN AMRO Bank NV,320764,90W,2021-12-28,12.85400000,1.00000000,1.33239206,17.126567539,0.0059477226,17.126567539
ABN AMRO Bank NV,320764,90W,2021-12-29,12.84200000,1.00000000,1.33239206,17.110578835,-0.000933562,17.110578835
ABN AMRO Bank NV,320764,90W,2021-12-30,12.88000000,1.00000000,1.33239206,17.161209733,0.0029590406,17.161209733
ABN AMRO Bank NV,320764,90W,2021-12-31,12.91600000,1.00000000,1.33239206,17.209175847,0.0027950311,17.209175847
ABN AMRO Bank NV,320764,90W,2022-01-03,13.13200000,1.00000000,1.33239206,17.496972532,0.0167234438,17.496972532
ABN AMRO Bank NV,320764,90W,2022-01-04,13.84800000,1.00000000,1.33239206,18.450965247,0.0545233019,18.450965247
ABN AMRO Bank NV,320764,90W,2022-01-05,14.09200000,1.00000000,1.33239206,18.77606891,0.0176198729,18.77606891
ABN AMRO Bank NV,320764,90W,2022-01-06,14.13000000,1.00000000,1.33239206,18.826699808,0.0026965654,18.826699808
ABN AMRO Bank NV,320764,90W,2022-01-07,14.10000000,1.00000000,1.33239206,18.786728046,-0.002123142,18.786728046
ABN AMRO Bank NV,320764,90W,2022-01-10,14.03800000,1.00000000,1.33239206,18.704119738,-0.004397163,18.704119738
ABN AMRO Bank NV,320764,90W,2022-01-11,14.00000000,1.00000000,1.33239206,18.65348884,-0.002706938,18.65348884
ABN AMRO Bank NV,320764,90W,2022-01-12,14.14000000,1.00000000,1.33239206,18.840023728,0.01,18.840023728
ABN AMRO Bank NV,320764,90W,2022-01-13,14.52400000,1.00000000,1.33239206,19.351662279,0.0271570014,19.351662279
ABN AMRO Bank NV,320764,90W,2022-01-14,14.56200000,1.00000000,1.33239206,19.402293178,0.0026163591,19.402293178
ABN AMRO Bank NV,320764,90W,2022-01-17,14.68000000,1.00000000,1.33239206,19.559515441,0.0081032825,19.559515441
ABN AMRO Bank NV,320764,90W,2022-01-18,14.76600000,1.00000000,1.33239206,19.674101158,0.0058583106,19.674101158
ABN AMRO Bank NV,320764,90W,2022-01-19,14.55800000,1.00000000,1.33239206,19.396963609,-0.014086415,19.396963609
ABN AMRO Bank NV,320764,90W,2022-01-20,14.45800000,1.00000000,1.33239206,19.263724403,-0.006869075,19.263724403
ABN AMRO Bank NV,320764,90W,2022-01-21,14.18000000,1.00000000,1.33239206,18.893319411,-0.019228109,18.893319411
ABN AMRO Bank NV,320764,90W,2022-01-24,13.82400000,1.00000000,1.33239206,18.418987837,-0.025105783,18.418987837
ABN AMRO Bank NV,320764,90W,2022-01-25,14.06800000,1.00000000,1.33239206,18.7440915,0.017650463,18.7440915
ABN AMRO Bank NV,320764,90W,2022-01-26,14.51400000,1.00000000,1.33239206,19.338338359,0.0317031561,19.338338359
ABN AMRO Bank NV,320764,90W,2022-01-27,14.53800000,1.00000000,1.33239206,19.370315768,0.0016535759,19.370315768
ABN AMRO Bank NV,320764,90W,2022-01-28,14.27400000,1.00000000,1.33239206,19.018564264,-0.018159307,19.018564264
ABN AMRO Bank NV,320764,90W,2022-01-31,14.22800000,1.00000000,1.33239206,18.95727423,-0.003222643,18.95727423
ABN AMRO Bank NV,320764,90W,2022-02-01,14.69800000,1.00000000,1.33239206,19.583498498,0.0330334552,19.583498498
ABN AMRO Bank NV,320764,90W,2022-02-02,14.96800000,1.00000000,1.33239206,19.943244354,0.0183698462,19.943244354
ABN AMRO Bank NV,320764,90W,2022-02-03,14.96600000,1.00000000,1.33239206,19.94057957,-0.000133618,19.94057957
ABN AMRO Bank NV,320764,90W,2022-02-04,15.02200000,1.00000000,1.33239206,20.015193525,0.0037418148,20.015193525
ABN AMRO Bank NV,320764,90W,2022-02-07,15.13600000,1.00000000,1.33239206,20.16708622,0.0075888697,20.16708622
ABN AMRO Bank NV,320764,90W,2022-02-08,15.23600000,1.00000000,1.33239206,20.300325426,0.0066067653,20.300325426
ABN AMRO Bank NV,320764,90W,2022-02-09,13.84400000,1.00000000,1.33239206,18.445635679,-0.091362562,18.445635679
ABN AMRO Bank NV,320764,90W,2022-02-10,13.26400000,1.00000000,1.33239206,17.672848284,-0.041895406,17.672848284
ABN AMRO Bank NV,320764,90W,2022-02-11,13.23600000,1.00000000,1.33239206,17.635541306,-0.002110977,17.635541306
